ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,closed_saturday,closed_saturday_lower,closed_saturday_upper,holidays,holidays_lower,holidays_upper,monthly,monthly_lower,monthly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2010-04-13,26817.89428917717,15401.708084278438,44387.09072269601,26817.89428917717,26817.89428917717,0.0,0.0,0.0,0.0,0.0,0.0,-0.0109359614740985,-0.0109359614740985,-0.0109359614740985,0.1251174094103325,0.1251174094103325,0.1251174094103325,0.3808883810001133,0.3808883810001133,0.3808883810001133,-0.2448350101156822,-0.2448350101156822,-0.2448350101156822,0.0,0.0,0.0,30173.279748479166
2010-04-14,26818.277766974727,10614.147821354729,38672.866169056746,26818.277766974727,26818.277766974727,0.0,0.0,0.0,0.0,0.0,0.0,0.0822275171628433,0.0822275171628433,0.0822275171628433,-0.062226360223039,-0.062226360223039,-0.062226360223039,0.1197868460764332,0.1197868460764332,0.1197868460764332,-0.2642407234623155,-0.2642407234623155,-0.2642407234623155,0.0,0.0,0.0,25149.47395408544
2010-04-15,26818.661244772284,17909.95907517273,47065.53331482573,26818.661244772284,26818.661244772284,0.0,0.0,0.0,0.0,0.0,0.0,0.1723934409091566,0.1723934409091566,0.1723934409091566,0.2407343881789121,0.2407343881789121,0.2407343881789121,0.348813567999603,0.348813567999603,0.348813567999603,-0.2804726207298476,-0.2804726207298476,-0.2804726207298476,0.0,0.0,0.0,33274.83525131004
2010-04-16,26819.044722569844,11212.701324524887,39053.58704897678,26819.044722569844,26819.044722569844,0.0,0.0,0.0,0.0,0.0,0.0,0.202574642327521,0.202574642327521,0.202574642327521,-0.0400853145175443,-0.0400853145175443,-0.0400853145175443,0.0504360195007495,0.0504360195007495,0.0504360195007495,-0.293095976345815,-0.293095976345815,-0.293095976345815,0.0,0.0,0.0,25743.994879805545
2010-04-17,26819.428200367405,-17042.97085276908,12107.521028351206,26819.428200367405,26819.428200367405,-0.25063966,-0.25063966,-0.25063966,-0.25063966,-0.25063966,-0.25063966,0.1627852905581426,0.1627852905581426,0.1627852905581426,-1.0948274152658788,-1.0948274152658788,-1.0948274152658788,-0.7052014574799315,-0.7052014574799315,-0.7052014574799315,-0.30177158834409,-0.30177158834409,-0.30177158834409,0.0,0.0,0.0,-2543.21705514966
2010-04-18,26819.81167816497,-3543.545320255265,25537.948654504995,26819.81167816497,26819.81167816497,0.0,0.0,0.0,0.0,0.0,0.0,0.0893959387378442,0.0893959387378442,0.0893959387378442,-0.5939990663102525,-0.5939990663102525,-0.5939990663102525,-0.3771297879406208,-0.3771297879406208,-0.3771297879406208,-0.3062652171074758,-0.3062652171074758,-0.3062652171074758,0.0,0.0,0.0,10888.86858271817
2010-04-19,26820.195155962523,9844.736029990405,39280.14164551135,26820.195155962523,26820.195155962523,0.0,0.0,0.0,0.0,0.0,0.0,0.0274332701132198,0.0274332701132198,0.0274332701132198,-0.0966143057670017,-0.0966143057670017,-0.0966143057670017,0.1824064308417707,0.1824064308417707,0.1824064308417707,-0.3064540067219923,-0.3064540067219923,-0.3064540067219923,0.0,0.0,0.0,24228.980620433704
2010-04-20,26820.57863376008,15040.616615397375,43297.75840933304,26820.57863376008,26820.57863376008,0.0,0.0,0.0,0.0,0.0,0.0,-0.0068213164836027,-0.0068213164836027,-0.0068213164836027,0.0717373543904775,0.0717373543904775,0.0717373543904775,0.3808883810001624,0.3808883810001624,0.3808883810001624,-0.3023297101260821,-0.3023297101260821,-0.3023297101260821,0.0,0.0,0.0,28744.6159881678
2010-04-21,26820.96211155764,8056.761699727702,34780.91696764385,26820.96211155764,26820.96211155764,0.0,0.0,0.0,0.0,0.0,0.0,-0.0295152431207904,-0.0295152431207904,-0.0295152431207904,-0.2037270306704888,-0.2037270306704888,-0.2037270306704888,0.1197868460761136,0.1197868460761136,0.1197868460761136,-0.2939986336258121,-0.2939986336258121,-0.2939986336258121,0.0,0.0,0.0,21356.80714084432
2010-04-22,26821.3455893552,13075.62542670601,41669.97124364778,26821.3455893552,26821.3455893552,0.0,0.0,0.0,0.0,0.0,0.0,-0.0606389904444546,-0.0606389904444546,-0.0606389904444546,0.0064962646829956,0.0064962646829956,0.0064962646829956,0.3488135679995352,0.3488135679995352,0.3488135679995352,-0.2816783128720849,-0.2816783128720849,-0.2816783128720849,0.0,0.0,0.0,26995.584149457754
2010-04-23,26821.729067152763,4437.70747070709,33287.77370578585,26821.729067152763,26821.729067152763,0.0,0.0,0.0,0.0,0.0,0.0,-0.0957795718272631,-0.0957795718272631,-0.0957795718272631,-0.3110345805174802,-0.3110345805174802,-0.3110345805174802,0.0504360194998172,0.0504360194998172,0.0504360194998172,-0.2656910281900343,-0.2656910281900343,-0.2656910281900343,0.0,0.0,0.0,18479.2438179974
2010-04-24,26822.112544950323,-22392.119640174125,5510.554049335559,26822.112544950323,26822.112544950323,-0.25063966,-0.25063966,-0.25063966,-0.25063966,-0.25063966,-0.25063966,-0.1083658578498119,-0.1083658578498119,-0.1083658578498119,-1.3106613347100011,-1.3106613347100011,-1.3106613347100011,-0.7052014574799497,-0.7052014574799497,-0.7052014574799497,-0.2464543593802395,-0.2464543593802395,-0.2464543593802395,0.0,0.0,0.0,-8332.593282956132
2010-04-25,26822.49602274788,-4724.155798146196,23458.519419779364,26822.49602274788,26822.49602274788,0.0,0.0,0.0,0.0,0.0,0.0,-0.0800377029606167,-0.0800377029606167,-0.0800377029606167,-0.6816365569676971,-0.6816365569676971,-0.6816365569676971,-0.3771297879398614,-0.3771297879398614,-0.3771297879398614,-0.224469066067219,-0.224469066067219,-0.224469066067219,0.0,0.0,0.0,8539.302184522267
2010-04-26,26822.87950054544,10687.62358423387,40410.802692873534,26822.87950054544,26822.87950054544,0.0,0.0,0.0,0.0,0.0,0.0,-0.0270753325540631,-0.0270753325540631,-0.0270753325540631,-0.0449735585327215,-0.0449735585327215,-0.0449735585327215,0.1824064308421265,0.1824064308421265,0.1824064308421265,-0.2003046568207849,-0.2003046568207849,-0.2003046568207849,0.0,0.0,0.0,25616.559159311524
2010-04-27,26823.262978343,18753.25879463616,47813.45853168536,26823.262978343,26823.262978343,0.0,0.0,0.0,0.0,0.0,0.0,0.0063813166409899,0.0063813166409899,0.0063813166409899,0.2126866212465882,0.2126866212465882,0.2126866212465882,0.3808883809999165,0.3808883809999165,0.3808883809999165,-0.1745830763943182,-0.1745830763943182,-0.1745830763943182,0.0,0.0,0.0,32528.21215201547
2010-04-28,26823.64645614056,11345.26027392704,40237.82055156193,26823.64645614056,26823.64645614056,0.0,0.0,0.0,0.0,0.0,0.0,-0.0150568296831896,-0.0150568296831896,-0.0150568296831896,-0.0432309771814158,-0.0432309771814158,-0.0432309771814158,0.1197868460766132,0.1197868460766132,0.1197868460766132,-0.1479609935748393,-0.1479609935748393,-0.1479609935748393,0.0,0.0,0.0,25664.034008272774
2010-04-29,26824.02993393812,16625.095840732574,44686.59380733951,26824.02993393812,26824.02993393812,0.0,0.0,0.0,0.0,0.0,0.0,-0.0852695936400421,-0.0852695936400421,-0.0852695936400421,0.1424327635331478,0.1424327635331478,0.1424327635331478,0.3488135679998664,0.3488135679998664,0.3488135679998664,-0.1211112108266766,-0.1211112108266766,-0.1211112108266766,0.0,0.0,0.0,30644.65064652481
2010-04-30,26824.41341173568,7252.540592027707,35137.83487398554,26824.41341173568,26824.41341173568,0.0,0.0,0.0,0.0,0.0,0.0,-0.1592587814541378,-0.1592587814541378,-0.1592587814541378,-0.2035265019934037,-0.2035265019934037,-0.2035265019934037,0.0504360195008377,0.0504360195008377,0.0504360195008377,-0.0947037400401036,-0.0947037400401036,-0.0947037400401036,0.0,0.0,0.0,21364.93438202017
2010-05-01,26824.79688953324,-19011.135255669265,7765.31162457036,26824.79688953324,26824.79688953324,-0.25063966,-0.25063966,-0.25063966,-0.25063966,-0.25063966,-0.25063966,-0.1897121973586301,-0.1897121973586301,-0.1897121973586301,-1.2149404104903905,-1.2149404104903905,-1.2149404104903905,-0.7052014574799093,-0.7052014574799093,-0.7052014574799093,-0.0693870956518509,-0.0693870956518509,-0.0693870956518509,0.0,0.0,0.0,-5765.732854757624
2010-05-02,26825.180633404318,-3051.0723229080745,26259.941939108277,26825.180633404318,26825.180633404318,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640529162694292,-0.1640529162694292,-0.1640529162694292,-0.5869530512693776,-0.5869530512693776,-0.5869530512693776,-0.3771297879395032,-0.3771297879395032,-0.3771297879395032,-0.0457703470604452,-0.0457703470604452,-0.0457703470604452,0.0,0.0,0.0,11080.059009775438
2010-05-03,26825.564377275387,14067.921884786923,42025.09386932112,26825.564377275387,26825.564377275387,0.0,0.0,0.0,0.0,0.0,0.0,-0.1085824604761198,-0.1085824604761198,-0.1085824604761198,0.0494175234069445,0.0494175234069445,0.0494175234069445,0.1824064308424823,0.1824064308424823,0.1824064308424823,-0.024406446959418,-0.024406446959418,-0.024406446959418,0.0,0.0,0.0,28151.21733279389
2010-05-04,26825.94812114646,20958.79427757484,50100.48369951449,26825.94812114646,26825.94812114646,0.0,0.0,0.0,0.0,0.0,0.0,-0.0583126930563697,-0.0583126930563697,-0.0583126930563697,0.3167983761562105,0.3167983761562105,0.3167983761562105,0.3808883809999658,0.3808883809999658,0.3808883809999658,-0.0057773117873856,-0.0057773117873856,-0.0057773117873856,0.0,0.0,0.0,35324.364924776404
2010-05-05,26826.33186501753,16303.795454339905,44099.49251159235,26826.33186501753,26826.33186501753,0.0,0.0,0.0,0.0,0.0,0.0,-0.0237673596619527,-0.0237673596619527,-0.0237673596619527,0.1057384102067528,0.1057384102067528,0.1057384102067528,0.1197868460761539,0.1197868460761539,0.1197868460761539,0.0097189237925515,0.0097189237925515,0.0097189237925515,0.0,0.0,0.0,29662.90554810324
2010-05-06,26826.715608888604,23586.296027070875,51445.80325837813,26826.715608888604,26826.715608888604,0.0,0.0,0.0,0.0,0.0,0.0,0.0124421071340381,0.0124421071340381,0.0124421071340381,0.3830337980651114,0.3830337980651114,0.3830337980651114,0.3488135679992299,0.3488135679992299,0.3488135679992299,0.0217781229318433,0.0217781229318433,0.0217781229318433,0.0,0.0,0.0,37102.25437817381
2010-05-07,26827.09935275968,16643.06485631945,45603.31012817552,26827.09935275968,26827.09935275968,0.0,0.0,0.0,0.0,0.0,0.0,0.0673905390127899,0.0673905390127899,0.0673905390127899,0.148024112828787,0.148024112828787,0.148024112828787,0.0504360195004507,0.0504360195004507,0.0504360195004507,0.0301975543155463,0.0301975543155463,0.0301975543155463,0.0,0.0,0.0,30798.156934221657
2010-05-08,26827.483096630756,-9061.867508293892,19237.73419108069,26827.483096630756,26827.483096630756,-0.25063966,-0.25063966,-0.25063966,-0.25063966,-0.25063966,-0.25063966,0.1287916633326196,0.1287916633326196,0.1287916633326196,-0.7921691569914953,-0.7921691569914953,-0.7921691569914953,-0.7052014574802831,-0.7052014574802831,-0.7052014574802831,0.0348802971561681,0.0348802971561681,0.0348802971561681,0.0,0.0,0.0,5575.578427769181
2010-05-09,26827.86684050182,8113.301716342592,36766.63694385735,26827.86684050182,26827.86684050182,0.0,0.0,0.0,0.0,0.0,0.0,0.1577553903518215,0.1577553903518215,0.1577553903518215,-0.1835378588184768,-0.1835378588184768,-0.1835378588184768,-0.3771297879389444,-0.3771297879389444,-0.3771297879389444,0.0358365387686459,0.0358365387686459,0.0358365387686459,0.0,0.0,0.0,21903.9376039289
2010-05-10,26828.250584372898,22328.727755900225,51503.44830799553,26828.250584372898,26828.250584372898,0.0,0.0,0.0,0.0,0.0,0.0,0.1243756770065045,0.1243756770065045,0.1243756770065045,0.3399638601697657,0.3399638601697657,0.3399638601697657,0.1824064308418388,0.1824064308418388,0.1824064308418388,0.0331817523214224,0.0331817523214224,0.0331817523214224,0.0,0.0,0.0,35948.88621463808
2010-05-11,26828.634328243967,24118.56922568792,52356.89769340133,26828.634328243967,26828.634328243967,0.0,0.0,0.0,0.0,0.0,0.0,0.0428145370403702,0.0428145370403702,0.0428145370403702,0.4508347525180883,0.4508347525180883,0.4508347525180883,0.380888381000212,0.380888381000212,0.380888381000212,0.027131834477506,0.027131834477506,0.027131834477506,0.0,0.0,0.0,38923.915046016125
2010-05-12,26829.018072115043,15730.787945131891,44476.64938588084,26829.018072115043,26829.018072115043,0.0,0.0,0.0,0.0,0.0,0.0,-0.0303394437059245,-0.0303394437059245,-0.0303394437059245,0.1074427742046751,0.1074427742046751,0.1074427742046751,0.1197868460758344,0.1197868460758344,0.1197868460758344,0.0179953718347652,0.0179953718347652,0.0179953718347652,0.0,0.0,0.0,29711.602202970447
2010-05-13,26829.401815986115,21332.94554183401,49145.90661642967,26829.401815986115,26829.401815986115,0.0,0.0,0.0,0.0,0.0,0.0,-0.0377741090791939,-0.0377741090791939,-0.0377741090791939,0.31720274763871,0.31720274763871,0.31720274763871,0.3488135679997307,0.3488135679997307,0.3488135679997307,0.0061632887181732,0.0061632887181732,0.0061632887181732,0.0,0.0,0.0,35339.76178951991
2010-05-14,26829.785559857188,14040.874502999151,42303.56988113147,26829.785559857188,26829.785559857188,0.0,0.0,0.0,0.0,0.0,0.0,0.0315798834308286,0.0315798834308286,0.0315798834308286,0.0741121074270486,0.0741121074270486,0.0741121074270486,0.0504360195000638,0.0504360195000638,0.0504360195000638,-0.0079037955038439,-0.0079037955038439,-0.0079037955038439,0.0,0.0,0.0,28818.197509514
2010-05-15,26830.16930372826,-10737.339044923045,17976.369113013574,26830.16930372826,26830.16930372826,-0.25063966,-0.25063966,-0.25063966,-0.25063966,-0.25063966,-0.25063966,0.1320183891222835,0.1320183891222835,0.1320183891222835,-0.8475128343763774,-0.8475128343763774,-0.8475128343763774,-0.7052014574791176,-0.7052014574791176,-0.7052014574791176,-0.0236901060195433,-0.0236901060195433,-0.0236901060195433,0.0,0.0,0.0,4091.256470327447
2010-05-16,26830.553047599333,6831.679665136873,35097.701619266634,26830.553047599333,26830.553047599333,0.0,0.0,0.0,0.0,0.0,0.0,0.1969416411464259,0.1969416411464259,0.1969416411464259,-0.2208288490613197,-0.2208288490613197,-0.2208288490613197,-0.3771297879399993,-0.3771297879399993,-0.3771297879399993,-0.0406407022677464,-0.0406407022677464,-0.0406407022677464,0.0,0.0,0.0,20905.592898419287
2010-05-17,26830.936791470405,21304.883700652204,48843.5979805268,26830.936791470405,26830.936791470405,0.0,0.0,0.0,0.0,0.0,0.0,0.1899064711837493,0.1899064711837493,0.1899064711837493,0.3141344707253272,0.3141344707253272,0.3141344707253272,0.182406430842247,0.182406430842247,0.182406430842247,-0.0581784313006691,-0.0581784313006691,-0.0581784313006691,0.0,0.0,0.0,35259.45891952367
2010-05-18,26831.32053534148,23619.145957062665,52977.84489886086,26831.32053534148,26831.32053534148,0.0,0.0,0.0,0.0,0.0,0.0,0.1271310101660109,0.1271310101660109,0.1271310101660109,0.4322980576250376,0.4322980576250376,0.4322980576250376,0.3808883809999662,0.3808883809999662,0.3808883809999662,-0.0757213335409394,-0.0757213335409394,-0.0757213335409394,0.0,0.0,0.0,38430.44828628439
2010-05-19,26831.70427921255,14590.351912426324,42598.70314175795,26831.70427921255,26831.70427921255,0.0,0.0,0.0,0.0,0.0,0.0,0.0550454498631824,0.0550454498631824,0.0550454498631824,0.0821323156986422,0.0821323156986422,0.0821323156986422,0.1197868460764736,0.1197868460764736,0.1197868460764736,-0.0926999802410139,-0.0926999802410139,-0.0926999802410139,0.0,0.0,0.0,29035.454285805445
2010-05-20,26832.088023083623,19160.087624903168,49523.31974267868,26832.088023083623,26832.088023083623,0.0,0.0,0.0,0.0,0.0,0.0,0.0073292991365323,0.0073292991365323,0.0073292991365323,0.2475686389879425,0.2475686389879425,0.2475686389879425,0.3488135679996628,0.3488135679996628,0.3488135679996628,-0.1085742281482526,-0.1085742281482526,-0.1085742281482526,0.0,0.0,0.0,33474.87153616311
2010-05-21,26839.607716557864,9714.79686827515,39388.957596806,26839.607716557864,26839.607716557864,0.0,0.0,0.0,0.0,0.0,0.0,-0.0180233732434668,-0.0180233732434668,-0.0180233732434668,-0.0904362521718081,-0.0904362521718081,-0.0904362521718081,0.050436019500539,0.050436019500539,0.050436019500539,-0.1228488984288802,-0.1228488984288802,-0.1228488984288802,0.0,0.0,0.0,24412.33418491083
2010-05-22,26847.127410032102,-17114.492835736044,10501.193765651917,26847.127410032102,26847.127410032102,-0.25063966,-0.25063966,-0.25063966,-0.25063966,-0.25063966,-0.25063966,-0.0435675123397033,-0.0435675123397033,-0.0435675123397033,-1.134496552884679,-1.134496552884679,-1.134496552884679,-0.7052014574794914,-0.7052014574794914,-0.7052014574794914,-0.1350879230654846,-0.1350879230654846,-0.1350879230654846,0.0,0.0,0.0,-3610.8460915051055
2010-05-23,26854.64710350634,-3413.687123942239,26182.939275688743,26854.64710350634,26854.64710350634,0.0,0.0,0.0,0.0,0.0,0.0,-0.0791268344057697,-0.0791268344057697,-0.0791268344057697,-0.6011831739017992,-0.6011831739017992,-0.6011831739017992,-0.3771297879396411,-0.3771297879396411,-0.3771297879396411,-0.1449265515563884,-0.1449265515563884,-0.1449265515563884,0.0,0.0,0.0,10710.08512380764
2010-05-24,26862.16679698058,10476.56486535515,39221.51916074129,26862.16679698058,26862.16679698058,0.0,0.0,0.0,0.0,0.0,0.0,-0.1066567167398744,-0.1066567167398744,-0.1066567167398744,-0.0763315581394154,-0.0763315581394154,-0.0763315581394154,0.1824064308425504,0.1824064308425504,0.1824064308425504,-0.1520812722420914,-0.1520812722420914,-0.1520812722420914,0.0,0.0,0.0,24811.73575036618
2010-05-25,26869.68649045482,16500.588011302094,43842.2833385974,26869.68649045482,26869.68649045482,0.0,0.0,0.0,0.0,0.0,0.0,-0.0992281919064477,-0.0992281919064477,-0.0992281919064477,0.1253030150453601,0.1253030150453601,0.1253030150453601,0.3808883809997202,0.3808883809997202,0.3808883809997202,-0.1563571740479123,-0.1563571740479123,-0.1563571740479123,0.0,0.0,0.0,30236.539221032388
2010-05-26,26877.206183929055,10031.474794504831,40380.99106856536,26877.206183929055,26877.206183929055,0.0,0.0,0.0,0.0,0.0,0.0,-0.0541838684136205,-0.0541838684136205,-0.0541838684136205,-0.0920495759993889,-0.0920495759993889,-0.0920495759993889,0.1197868460760144,0.1197868460760144,0.1197868460760144,-0.1576525536617828,-0.1576525536617828,-0.1576525536617828,0.0,0.0,0.0,24403.170750650235
2010-05-27,26884.725877403296,18510.0800256817,46288.3364606615,26884.725877403296,26884.725877403296,0.0,0.0,0.0,0.0,0.0,0.0,-0.0049882406638737,-0.0049882406638737,-0.0049882406638737,0.1878646696142595,0.1878646696142595,0.1878646696142595,0.3488135679999941,0.3488135679999941,0.3488135679999941,-0.1559606577218607,-0.1559606577218607,-0.1559606577218607,0.0,0.0,0.0,31935.4160220316
2010-05-28,26892.24557087753,9310.330173936738,38901.60114751488,26892.24557087753,26892.24557087753,0.0,0.0,0.0,0.0,0.0,0.0,0.0032973168017002,0.0032973168017002,0.0032973168017002,-0.097635200602142,-0.097635200602142,-0.097635200602142,0.0504360195006973,0.0504360195006973,0.0504360195006973,-0.1513685369045396,-0.1513685369045396,-0.1513685369045396,0.0,0.0,0.0,24266.61577992284
2010-05-29,26899.76526435177,-17719.756128879344,10458.210411613414,26899.76526435177,26899.76526435177,-0.25063966,-0.25063966,-0.25063966,-0.25063966,-0.25063966,-0.25063966,-0.0462901720336208,-0.0462901720336208,-0.0462901720336208,-1.1461843657282358,-1.1461843657282358,-1.1461843657282358,-0.7052014574798651,-0.7052014574798651,-0.7052014574798651,-0.1440530762147499,-0.1440530762147499,-0.1440530762147499,0.0,0.0,0.0,-3932.325123407692
2010-05-30,26907.28495782601,-4348.570454561721,23973.364748930948,26907.28495782601,26907.28495782601,0.0,0.0,0.0,0.0,0.0,0.0,-0.1252302015461272,-0.1252302015461272,-0.1252302015461272,-0.6366343401407356,-0.6366343401407356,-0.6366343401407356,-0.3771297879388816,-0.3771297879388816,-0.3771297879388816,-0.1342743506557268,-0.1342743506557268,-0.1342743506557268,0.0,0.0,0.0,9777.183353721708
2010-05-31,26914.80465130025,9731.200421258687,39556.639798697805,26914.80465130025,26914.80465130025,0.0,0.0,0.0,0.0,0.0,0.0,-0.1817846026228233,-0.1817846026228233,-0.1817846026228233,-0.1217447070167885,-0.1217447070167885,-0.1217447070167885,0.1824064308429062,0.1824064308429062,0.1824064308429062,-0.1223665352368713,-0.1223665352368713,-0.1223665352368713,0.0,0.0,0.0,23638.069644613603
2010-06-01,26922.324344774486,14898.260957723873,43537.00989684538,26922.324344774486,26922.324344774486,0.0,0.0,0.0,0.0,0.0,0.0,-0.1829250637314487,-0.1829250637314487,-0.1829250637314487,0.0892366466890873,0.0892366466890873,0.0892366466890873,0.3808883810004586,0.3808883810004586,0.3808883810004586,-0.1087266705799225,-0.1087266705799225,-0.1087266705799225,0.0,0.0,0.0,29324.782290378145
2010-06-02,26929.844038248724,9489.73492559029,37972.06991725571,26929.844038248724,26929.844038248724,0.0,0.0,0.0,0.0,0.0,0.0,-0.1375854057000756,-0.1375854057000756,-0.1375854057000756,-0.111600207675914,-0.111600207675914,-0.111600207675914,0.1197868460761742,0.1197868460761742,0.1197868460761742,-0.0938016480520128,-0.0938016480520128,-0.0938016480520128,0.0,0.0,0.0,23924.46785090019
2010-06-03,26937.36373172296,17151.561163617185,46624.13567287971,26937.36373172296,26937.36373172296,0.0,0.0,0.0,0.0,0.0,0.0,-0.081331915373936,-0.081331915373936,-0.081331915373936,0.1894078230811709,0.1894078230811709,0.1894078230811709,0.3488135680004948,0.3488135680004948,0.3488135680004948,-0.0780738295453877,-0.0780738295453877,-0.0780738295453877,0.0,0.0,0.0,32039.51115569429
2010-06-04,26944.883425197204,10862.551103282614,39112.95872234299,26944.883425197204,26944.883425197204,0.0,0.0,0.0,0.0,0.0,0.0,-0.0397346521702412,-0.0397346521702412,-0.0397346521702412,-0.051344387904089,-0.051344387904089,-0.051344387904089,0.050436019499765,0.050436019499765,0.050436019499765,-0.0620457552336128,-0.0620457552336128,-0.0620457552336128,0.0,0.0,0.0,25561.41487858342
2010-06-05,26952.40311867144,-14372.672280784574,13600.2803971226,26952.40311867144,26952.40311867144,-0.25063966,-0.25063966,-0.25063966,-0.25063966,-0.25063966,-0.25063966,-0.0073814544856726,-0.0073814544856726,-0.0073814544856726,-1.0094469887492088,-1.0094469887492088,-1.0094469887492088,-0.7052014574802388,-0.7052014574802388,-0.7052014574802388,-0.0462244167832972,-0.0462244167832972,-0.0462244167832972,0.0,0.0,0.0,-254.6190490262292
2010-06-06,26959.92281214568,2633.7393189094364,31006.94027172891,26959.92281214568,26959.92281214568,0.0,0.0,0.0,0.0,0.0,0.0,0.0374829409347882,0.0374829409347882,0.0374829409347882,-0.3707524299139417,-0.3707524299139417,-0.3707524299139417,-0.3771297879399364,-0.3771297879399364,-0.3771297879399364,-0.0311055829087934,-0.0311055829087934,-0.0311055829087934,0.0,0.0,0.0,16964.46591925036
2010-06-07,26967.44250561992,18644.07437416845,48181.1613971601,26967.44250561992,26967.44250561992,0.0,0.0,0.0,0.0,0.0,0.0,0.0994038471333774,0.0994038471333774,0.0994038471333774,0.2646516193426641,0.2646516193426641,0.2646516193426641,0.1824064308422627,0.1824064308422627,0.1824064308422627,-0.0171586586329761,-0.0171586586329761,-0.0171586586329761,0.0,0.0,0.0,34104.419834262415
2010-06-08,26980.598652738285,27239.004801089137,53797.58873172036,26980.598652738285,26980.598652738285,0.0,0.0,0.0,0.0,0.0,0.0,0.1499299427630941,0.1499299427630941,0.1499299427630941,0.5260057843790938,0.5260057843790938,0.5260057843790938,0.3808883810002127,0.3808883810002127,0.3808883810002127,-0.004812539384213,-0.004812539384213,-0.004812539384213,0.0,0.0,0.0,41172.54961008941
2010-06-09,26993.75479985665,21084.25234663053,48558.77297552624,26993.75479985665,26993.75479985665,0.0,0.0,0.0,0.0,0.0,0.0,0.1492226623414753,0.1492226623414753,0.1492226623414753,0.2745666215950318,0.2745666215950318,0.2745666215950318,0.1197868460763341,0.1197868460763341,0.1197868460763341,0.0055571131772224,0.0055571131772224,0.0055571131772224,0.0,0.0,0.0,34405.33885941798
2010-06-10,27006.910946975026,24302.755654250228,53410.58428772293,27006.910946975026,27006.910946975026,0.0,0.0,0.0,0.0,0.0,0.0,0.0867281550256153,0.0867281550256153,0.0867281550256153,0.449180516868725,0.449180516868725,0.449180516868725,0.3488135679998583,0.3488135679998583,0.3488135679998583,0.0136387938432513,0.0136387938432513,0.0136387938432513,0.0,0.0,0.0,39137.88916516489
2010-06-11,27020.067094093392,13986.46049633936,42691.50363830645,27020.067094093392,27020.067094093392,0.0,0.0,0.0,0.0,0.0,0.0,0.0009785294583692,0.0009785294583692,0.0009785294583692,0.0706085027815187,0.0706085027815187,0.0706085027815187,0.0504360195027384,0.0504360195027384,0.0504360195027384,0.0191939538204111,0.0191939538204111,0.0191939538204111,0.0,0.0,0.0,28927.913576663505
2010-06-12,27033.22324121176,-13919.797221333332,15790.100108847337,27033.22324121176,27033.22324121176,-0.25063966,-0.25063966,-0.25063966,-0.25063966,-0.25063966,-0.25063966,-0.044422302358779,-0.044422302358779,-0.044422302358779,-0.978199995030743,-0.978199995030743,-0.978199995030743,-0.7052014574794289,-0.7052014574794289,-0.7052014574794289,0.022063424807465,0.022063424807465,0.022063424807465,0.0,0.0,0.0,589.3244009934515
2010-06-13,27046.37938833013,3843.325534113531,31848.04349740934,27046.37938833013,27046.37938833013,0.0,0.0,0.0,0.0,0.0,0.0,-0.0109359614740043,-0.0109359614740043,-0.0109359614740043,-0.3658944598993494,-0.3658944598993494,-0.3658944598993494,-0.3771297879393777,-0.3771297879393777,-0.3771297879393777,0.0221712895140326,0.0221712895140326,0.0221712895140326,0.0,0.0,0.0,17150.25900980418
2010-06-14,27059.535535448496,19882.129208021262,48716.69160617846,27059.535535448496,27059.535535448496,0.0,0.0,0.0,0.0,0.0,0.0,0.0822275171628598,0.0822275171628598,0.0822275171628598,0.2841600495022722,0.2841600495022722,0.2841600495022722,0.1824064308425661,0.1824064308425661,0.1824064308425661,0.0195261014968462,0.0195261014968462,0.0195261014968462,0.0,0.0,0.0,34748.77449271004
2010-06-15,27072.691682566863,29138.414582779627,57172.86506240039,27072.691682566863,27072.691682566863,0.0,0.0,0.0,0.0,0.0,0.0,0.1723934409091739,0.1723934409091739,0.1723934409091739,0.5675012622184258,0.5675012622184258,0.5675012622184258,0.3808883810002619,0.3808883810002619,0.3808883810002619,0.0142194403089898,0.0142194403089898,0.0142194403089898,0.0,0.0,0.0,42436.47838407383
2010-06-16,27085.847829685237,21198.264692175144,49994.74803786663,27085.847829685237,27085.847829685237,0.0,0.0,0.0,0.0,0.0,0.0,0.2025746423274688,0.2025746423274688,0.2025746423274688,0.328783359476655,0.328783359476655,0.328783359476655,0.1197868460764939,0.1197868460764939,0.1197868460764939,0.0064218710726921,0.0064218710726921,0.0064218710726921,0.0,0.0,0.0,35991.22387340261
2010-06-17,27099.0039768036,25586.382877691714,54856.632461685695,27099.0039768036,27099.0039768036,0.0,0.0,0.0,0.0,0.0,0.0,0.1627852905580978,0.1627852905580978,0.1627852905580978,0.5079753166990864,0.5079753166990864,0.5079753166990864,0.3488135680001895,0.3488135680001895,0.3488135680001895,-0.0036235418592009,-0.0036235418592009,-0.0036235418592009,0.0,0.0,0.0,40864.62910415021
